id|source|url|text|author|created_at|is_reply|parent_id
18108656632791227|instagram|https://www.instagram.com/p/DamwUQSOKZi/|👏👏👏👏|aleksandrcarnic|2026-07-10T10:01:26+00:00|0|
17956974239985188|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Podrska i postovanje gospodine predsedniče👏👏👏👏|bogdanlaslo4|2026-07-10T10:08:08+00:00|0|
18098289713617629|instagram|https://www.instagram.com/p/DamwUQSOKZi/|👏👏👏👏👏👏❤️❤️❤️❤️❤️❤️❤️|aleksandrastajitsh|2026-07-10T10:08:44+00:00|0|
18032538392818884|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Idemo srbijaaa napred pozdrav iz barajeva🇷🇸🇷🇸🇷🇸💪|mrv1c4|2026-07-10T09:17:27+00:00|0|
18093374735035447|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Svaka čast tako i treba pozz sa Kosova i Metohije🇷🇸|aleksandarkostic1984|2026-07-10T08:39:12+00:00|0|
17965336872129638|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Veliki srdacan pozdrav za naseg Predsednika Srbije Aleksandra Vucics,bravo Predsednice nas ziveo Predsednik zivela Srbija🇷🇸🇷🇸🇷🇸|_sinisa_rodic_|2026-07-10T09:21:39+00:00|0|
17993157828005965|instagram|https://www.instagram.com/p/DamwUQSOKZi/|❤️🙌|aamarkrkusic|2026-07-10T08:40:26+00:00|0|
18085979150418295|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Imace te posla 🙂 previse ljudi daju sebi zapravo kada dodju do neke funkcije...|milena.petkovic.1000|2026-07-10T08:57:29+00:00|0|
18194059639331952|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Izvinite na greskama u pisanju|paun972|2026-07-10T09:45:25+00:00|0|
18215847493335860|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Hvala i Vama sto brinete za ovaj narod. Srbija pobedjuje🙏|branka.bankovic|2026-07-10T09:46:01+00:00|0|
18113229202864714|instagram|https://www.instagram.com/p/DamwUQSOKZi/|🇷🇸🇷🇸🇷🇸🇷🇸🇷🇸🇷🇸|milenapopadic3361|2026-07-10T14:01:18+00:00|0|
18105990152277142|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Ponosna je Srbija na vas bice nal dobro dok ste vi tu|mirosinkarmus|2026-07-10T13:42:09+00:00|0|
17954829144192529|instagram|https://www.instagram.com/p/DamwUQSOKZi/|#buducnostsrbijeav Prijava korupcije super ali KOME jel bi iko ukinuo korupciju? kad čujem da je dozvoljen finansijski “poklon” do €400,- doktorima itd. da bi radili svoj posao, svoju dužnost. A sve preko je navodno MITO…. Pacijenti su takoreći “primorani” da PLAĆAJU da im se nebi nonstop pomerala predstojeća operacija…. Poštovani Predsedniče, sve dok u Srbiji vlada “para vrti gde burgija neće” mi propadamo kao društvo.|veki2771|2026-07-10T13:37:34+00:00|0|
17891719611387290|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Sto ne radi?|duskoumetnik|2026-07-10T13:32:58+00:00|0|
18110425324944596|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Мора бити све јавно због злоупотребе !|esterdanka|2026-07-10T13:27:40+00:00|0|
18127052080727706|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Demokratija na delu je upravo kada drzava pruzi ruku narodu i kaze prijavite nam slobodno sve one koji zloupotrebljavaju polozaj|bogdanmavric37|2026-07-10T13:27:35+00:00|0|
18012161990730624|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Za sat vremena već 23 prijave 👏👏👏|ahhileees|2026-07-10T13:22:14+00:00|0|
17890865922570295|instagram|https://www.instagram.com/p/DamwUQSOKZi/|❤️🇷🇸❤️🇷🇸❤️🇷🇸|caki_sbg1|2026-07-10T13:19:26+00:00|0|
18069567863405575|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Ima li ona budala Kesić nešto slično ovako u emisiji ?|ahhileees|2026-07-10T13:19:16+00:00|0|
17922807477388367|instagram|https://www.instagram.com/p/DamwUQSOKZi/|👏👏👏👏👏|mahdibenlajnef|2026-07-10T13:17:13+00:00|0|
17934953475337718|instagram|https://www.instagram.com/p/DamwUQSOKZi/|❤️🇷🇸❤️🇷🇸🇷🇸❤️🇷🇸❤️🇷🇸❤️🇷🇸🇷🇸❤️🇷🇸❤️🇷🇸❤️🇷🇸❤️🇷🇸❤️🇷🇸❤️🇷🇸❤️❤️🇷🇸|ves7682|2026-07-10T13:08:28+00:00|0|
17975993682054773|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Proci ce mnogo godina i leta  da se rodi  drzavnik kao Vucic ziveo i vodio Srbiju jos dugo dugo👏🇷🇸❤️|mmina2012|2026-07-10T13:06:31+00:00|0|
18115591076488358|instagram|https://www.instagram.com/p/DamwUQSOKZi/|👏👏👏👏🇷🇸🇷🇸🇷🇸👏👏❤️❤️❤️❤️❤️|lencetrifunac2020|2026-07-10T13:05:37+00:00|0|
18052082345788077|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Lov na vjestice zvanicno moze da pocne👍👍👍👍 sad kad krenu prijave, oborice server😂😂😂😂|gardiann9|2026-07-10T12:37:08+00:00|0|
18095051453216817|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Tako je.. Morate da znate  sta se radi oko Vas..|gordana_065|2026-07-10T11:59:07+00:00|0|
18086714408124230|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Ima na hiljade arogantnh, narocito policajaca, sumara, i drugih......|2802baraji|2026-07-10T11:52:13+00:00|0|
